Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE_0.100UP_100DOWN	0.09458814972054931	0.13731309164272842	0.008613797150477893	1.4516944463804973	0.09106634579412375	2.2596101566095155e-06	-1.4342735695711982e-08	8.538052255995798e-09	-1.6798603786525057
CGE.100UP_100DOWN	0.10860102875967576	0.12946772734702122	0.007794931222702723	1.1921408924543577	0.07177585066852543	0.008275089644185317	-2.2621014106372964e-08	7.090665380168972e-09	-3.1902526622732688
CGE_1.100UP_100DOWN	0.10145929675756006	0.12907703788642774	0.007371478722632828	1.272205130643287	0.07265454185284953	0.0002702842464427913	-2.1060381331979526e-08	6.90707803217243e-09	-3.0491014049475806
CGE_2.100UP_100DOWN	0.11318335914207288	0.11943616044263103	0.008177966561897706	1.0552448818267477	0.07225414251605973	0.4446490481603519	-2.356570914364526e-08	7.77566156418182e-09	-3.030701497117554
CGE_3.100UP_100DOWN	0.09075902857145733	0.1422339583326813	0.009411510763047665	1.5671604309944347	0.1036977908554596	2.0122968492431925e-07	-3.196463159922998e-09	1.0857237683007805e-08	-0.2944085091667142
Early_InN_0.100UP_100DOWN	0.08070662097756494	0.13991465974145992	0.010260924488371837	1.7336205883325706	0.12713857133511014	6.682929843799722e-08	2.050993260975377e-08	1.2832510927178757e-08	1.5982789904596562
Early_InN.100UP_100DOWN	0.08998921182944458	0.178374011129698	0.01503584496704597	1.9821710569903426	0.16708497231360597	2.5212995058498597e-08	4.6258619165115215e-08	1.632510867932921e-08	2.8335872105824143
Early_InN_1.100UP_100DOWN	0.08256498442668615	0.16413830654489334	0.0145553398017898	1.987989311505781	0.17628949975415137	1.0719143523316216e-07	4.057934702260262e-08	1.666338516478202e-08	2.435240296093429
Early_InN_2.100UP_100DOWN	0.08132579587291666	0.12106986308677513	0.007380635090462907	1.4887018539107115	0.09075392390867246	2.5234850231886314e-07	-1.9718664507734288e-08	9.366953805439441e-09	-2.105130965446157
Early_InN_3.100UP_100DOWN	0.08173712528050334	0.1348322456860486	0.008232488607425741	1.6495838974436012	0.10071908669620691	1.6239463346350432e-09	1.457752830873025e-09	1.0260637986199514e-08	0.14207233827308716
Early_InN_4.100UP_100DOWN	0.07387338603113924	0.14116460542271753	0.014775699599769498	1.9108993509951415	0.20001383980884832	1.0529589823630662e-05	2.4699792031057213e-08	1.8545675629753348e-08	1.3318356539909846
Early_InN_5.100UP_100DOWN	0.07249378854011443	0.11338000306793947	0.008886051731753539	1.5639961071313118	0.122576732582219	7.501808717363387e-06	-3.5988969674368477e-09	1.1992872369930614e-08	-0.30008632264446167
LGE_0.100UP_100DOWN	0.10156162585161711	0.14432224973133476	0.008921132910005118	1.4210313050934364	0.08783960314931362	5.075130297516293e-06	-9.666584380515482e-09	8.442238638681993e-09	-1.1450261943820905
LGE.100UP_100DOWN	0.1413659659136755	0.14256716082787396	0.007663838289666626	1.0084970587258035	0.05421275368603582	0.8755249930019582	-1.635711815459547e-08	6.475495630901038e-09	-2.5260025003397995
LGE_1.100UP_100DOWN	0.12497905189242561	0.13887958318382584	0.007898565226508029	1.1112228896036511	0.06319911302661053	0.08127512417793287	-1.3313603583975659e-08	6.758881844327334e-09	-1.9697938047473993
LGE_2.100UP_100DOWN	0.1132729390375261	0.12582104636771885	0.00785839205499039	1.1107776264729539	0.06937572311412339	0.11131803550494695	-1.8110439478069385e-08	7.373665603845557e-09	-2.456097204709734
LGE_3.100UP_100DOWN	0.12453534623048974	0.13384387171958967	0.007509698484938336	1.0747460521920558	0.06030174333830817	0.2176199452703133	-2.0447925534733734e-08	6.430523001812384e-09	-3.1798230919896677
LGE_4.100UP_100DOWN	0.11310904473442161	0.14019270246529741	0.008875425957837755	1.2394473208969967	0.07846787123591333	0.002905854631758233	-4.313053076249831e-09	8.573763264960065e-09	-0.5030525036627449
LGE_5.100UP_100DOWN	0.1211573118583148	0.13465927321602966	0.008051778676072532	1.111441572535915	0.06645722451723374	0.09401353049401197	-1.0417848488691044e-08	7.3891636022173164e-09	-1.4098819635777031
LGE_6.100UP_100DOWN	0.09315721992988277	0.16753992299233517	0.015311560030873729	1.7984641782831057	0.1643625694540732	3.1300704581621442e-06	3.040175325860515e-08	1.5319016416909853e-08	1.9845760609699628
LGE_7.100UP_100DOWN	0.06663502852381559	0.08667916776908387	0.005342601712976674	1.3008048422775784	0.08017707550117142	0.0002640954526672712	-1.952341923397822e-08	7.278747299128025e-09	-2.6822499025783015
MGE_0.100UP_100DOWN	0.10365735924842803	0.12998948826586965	0.007558173038857271	1.2540304828172721	0.07291496806071578	0.0006056955075815809	-2.4291445408613573e-08	7.1210624337414505e-09	-3.4112108459426462
MGE.100UP_100DOWN	0.1368873066462411	0.14160747014035913	0.009120339933242521	1.0344821124015273	0.06662663001188478	0.6048329213276358	-9.779683184560567e-09	7.721420096270302e-09	-1.2665653548994793
MGE_1.100UP_100DOWN	0.09022574301406824	0.1366208694305758	0.009574582956315428	1.5142116303688793	0.10611808378039661	2.9681528757143737e-06	-8.802447951012406e-09	1.0570254671985368e-08	-0.8327564684266097
MGE_2.100UP_100DOWN	0.1456617748327129	0.13691024239482347	0.008620008438326483	0.9399188122763146	0.05917824664862309	0.31067278028331974	-1.4413402535140603e-08	6.7413616691438596e-09	-2.138055075892565
MGE_3.100UP_100DOWN	0.11781232475094189	0.13501608997780662	0.008276831617613932	1.1460268716641822	0.0702543781825149	0.03882185155457924	-1.1378369889615892e-08	7.797231901813431e-09	-1.4592832472982602
MGE_4.100UP_100DOWN	0.08927475344979055	0.12964364347685464	0.009399268679787656	1.4521870794050207	0.10528473411101542	3.6791150892885386e-05	-1.201710229953542e-08	9.825250764605432e-09	-1.223083520964771
MGE_5.100UP_100DOWN	0.11393908466457614	0.13304354812326963	0.008621638929725084	1.1676726078231616	0.07566884493680304	0.02612638272409616	-1.1839611665776511e-08	8.30833993275314e-09	-1.4250273534310256
Microglia.100UP_100DOWN	0.093640682961149	0.17237746481791708	0.01548222613373197	1.840839465998294	0.1653365358319253	7.524434601399535e-07	1.1377253431545144e-08	1.576671041407831e-08	0.7215996953547291
Progenitor_0.100UP_100DOWN	0.09360595817021489	0.16567999286571203	0.013414595379576654	1.7699727250741488	0.14330920426222543	1.7753454912059082e-07	2.1548669448759942e-08	1.3675998118431155e-08	1.5756560700106255
Progenitor.100UP_100DOWN	0.10917256191287633	0.1753656177882291	0.013979209139308656	1.6063158610143933	0.1280469093549767	4.425314814998504e-06	1.9830181827919736e-08	1.1914179744656817e-08	1.6644185544382968
