Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE_0.100UP_100DOWN	0.08908687052299728	0.13390254641285743	0.009791899177753229	1.5030559006816973	0.1099140549024618	6.7641280865140836e-06	1.4629159478217773e-08	6.047778017429569e-09	2.418931289484641
CGE.100UP_100DOWN	0.07726718914895576	0.12151441236478275	0.009443660812283304	1.572652165856935	0.12222084064786938	3.4028471213142323e-06	1.8483875633155608e-08	6.398310822394702e-09	2.8888680381797442
CGE_1.100UP_100DOWN	0.09308374428529755	0.13694296279162224	0.008926651986017704	1.471180213506433	0.0958991503248721	1.767696961540869e-06	1.2774321015813747e-08	5.2003948118665655e-09	2.456413691257547
CGE_2.100UP_100DOWN	0.10337318632165322	0.15589694196952192	0.009526450872283534	1.5080984490933382	0.09215591790545458	2.681420151987264e-07	1.5531831599227588e-08	5.179408665980799e-09	2.9987654191574395
CGE_3.100UP_100DOWN	0.08369563703970989	0.12134389078878408	0.00826700835677779	1.4498233728863519	0.09877466316261455	6.425726165290051e-06	1.1326547181149228e-08	5.428606091841664e-09	2.086455894851394
Early_InN_0.100UP_100DOWN	0.08081247287649936	0.11557559533659234	0.00901454790678108	1.4301702598956387	0.11154896745403954	0.00015720794514381329	1.2175807476883487e-08	6.087984446659786e-09	1.9999734860629987
Early_InN.100UP_100DOWN	0.06618662578870987	0.08380740848038429	0.00772884453284288	1.2662287506229117	0.11677350885836014	0.024607987829321675	1.6958131641510088e-09	6.103511851669479e-09	0.2778422005827935
Early_InN_1.100UP_100DOWN	0.0849046301231019	0.10569529948800381	0.009806711524665265	1.2448708549199006	0.11550267058989207	0.03740554595871543	1.4376583142353115e-09	6.532717337261834e-09	0.22007049134593368
Early_InN_2.100UP_100DOWN	0.08232392392150586	0.09492627208877431	0.00781795466737382	1.1530824524263994	0.09496576808982132	0.11048991765645497	-2.254450666361008e-09	5.096172818354771e-09	-0.4423811253498319
Early_InN_3.100UP_100DOWN	0.08558218292785011	0.10034231446719774	0.00920585041599035	1.1724673411496307	0.10756737092989699	0.11274333426192748	-2.797419429134462e-09	5.787826933625021e-09	-0.4833281059049199
Early_InN_4.100UP_100DOWN	0.08134173237117144	0.0918861142328346	0.007961659189770535	1.1296306527324493	0.09787914466144626	0.18742497110910447	-4.535294725511352e-09	5.0468708168312575e-09	-0.8986349938631667
Early_InN_5.100UP_100DOWN	0.08134559068127524	0.11154886667622252	0.008883116485564462	1.371295797866764	0.10920218798791323	0.0008760533672990973	8.490095443471796e-09	5.8739970028491434e-09	1.4453693863571486
LGE_0.100UP_100DOWN	0.09111701264804378	0.13766247065704584	0.009239716581679628	1.5108316949414535	0.10140495515771278	7.631149015185733e-07	1.4876166044601589e-08	5.629668284734994e-09	2.6424587190934035
LGE.100UP_100DOWN	0.09153974923332862	0.15132096598628308	0.008162286760991785	1.6530629289859227	0.08916658423639187	3.2367558891956194e-12	2.238269255148574e-08	4.79597387409743e-09	4.666975496337125
LGE_1.100UP_100DOWN	0.10930810602434862	0.17207098325467143	0.009987021057252504	1.5741831920163565	0.09136578631257111	1.980074837712761e-09	1.919561387307889e-08	5.074264610260399e-09	3.7829351339432447
LGE_2.100UP_100DOWN	0.10515220278472694	0.15960712868189791	0.01029170645251998	1.517867666630379	0.09787437809162873	3.6088753025788033e-07	1.6451188978943856e-08	5.3961070021539065e-09	3.0487143735988207
LGE_3.100UP_100DOWN	0.12120361157956028	0.17999853085680717	0.011351894183150668	1.4850921396731882	0.09365970234062766	1.2404552796941775e-06	1.5130895286001917e-08	5.327550240320933e-09	2.8401224959805216
LGE_4.100UP_100DOWN	0.10611560604238203	0.17630760621182046	0.011336505800314924	1.6614672693986603	0.10683165486316104	9.78649362551122e-09	2.362892141135362e-08	5.999916735464021e-09	3.9382082207389515
LGE_5.100UP_100DOWN	0.11093564187769527	0.15487797593114166	0.010822242008144729	1.3961065470905383	0.09755423797949513	9.980002739461612e-05	9.16657572384578e-09	5.454736353433147e-09	1.6804800690461317
LGE_6.100UP_100DOWN	0.0926955647383336	0.1267092209692286	0.009156258585657471	1.3669394142741427	0.09877774207972397	0.00018202543794443497	7.978890994450678e-09	5.227408557419646e-09	1.5263568758415966
LGE_7.100UP_100DOWN	0.0699313673733581	0.08509358532612041	0.0074273481957718495	1.2168156940477426	0.10620910865531655	0.040931565826281435	-1.5966743387910488e-09	5.524728835911558e-09	-0.2890050147642412
MGE_0.100UP_100DOWN	0.08774065580200092	0.1322703616352139	0.009305917889060614	1.5075150786848517	0.10606164045617257	4.1553669008213745e-06	1.4360480285280642e-08	5.946760320194526e-09	2.4148409406234306
MGE.100UP_100DOWN	0.08435473705700519	0.13661770024157371	0.008171860455237615	1.6195616868469436	0.0968749443165858	1.6189257296807851e-09	2.13708016504746e-08	5.201534595595851e-09	4.108557053252957
MGE_1.100UP_100DOWN	0.08246617813750648	0.12772397172116956	0.009477341205898165	1.5488043050594504	0.11492397756199364	4.608687612380452e-06	1.6750202589152578e-08	6.584760534014813e-09	2.543783103823787
MGE_2.100UP_100DOWN	0.13232292579345728	0.1962243516204137	0.010814961178234406	1.482920290975882	0.08173157533650267	2.4290813335521978e-08	1.8803068954634383e-08	4.770036343581683e-09	3.9419131428494945
MGE_3.100UP_100DOWN	0.10496935243632992	0.16628398960247853	0.009476185721776902	1.5841194190784358	0.09027573764947026	1.849365334716518e-09	2.0299879345244168e-08	5.0691319394345565e-09	4.004606624523674
MGE_4.100UP_100DOWN	0.0827585709423285	0.12950540568322402	0.009420751994605726	1.5648579259962299	0.11383415502873669	2.4752619741725315e-06	1.7319534679038424e-08	6.477785053759532e-09	2.6736815956847213
MGE_5.100UP_100DOWN	0.10483598910882934	0.1560525670223984	0.00942821275913286	1.4885400361931203	0.08993297854370902	1.7369721983256157e-07	1.6221432496699643e-08	5.126492283929273e-09	3.1642362064117835
Microglia.100UP_100DOWN	0.09294719365814601	0.07567447722911375	0.007875203341362078	0.8141663481249338	0.0847277150757944	0.027632962163281254	-2.1466779210636466e-08	4.330489146928534e-09	-4.957125738523582
Progenitor_0.100UP_100DOWN	0.08985551299671758	0.10099561814589578	0.008368199230188	1.1239779817359135	0.09312950258815716	0.1828140712250454	-2.7592370352316604e-09	4.9398632778887154e-09	-0.5585654662918021
Progenitor.100UP_100DOWN	0.06516132181678093	0.07040635831846057	0.007254851997907812	1.080493095527244	0.1113367837795991	0.47121578834515354	-3.7210913911885855e-09	5.727752317819157e-09	-0.6496599686428816
Progenitor_10.100UP_100DOWN	0.1280254393482878	0.15759429859288776	0.009830339728121177	1.230960810563275	0.07678426864350102	0.0030413047570238124	2.0735954816434347e-09	4.29178145647786e-09	0.48315495620440424
Progenitor_1.100UP_100DOWN	0.09408791142796225	0.09300505250048889	0.007428782941327522	0.9884909877258521	0.07895576412082776	0.8840389612553357	-1.1227449051127818e-08	4.333852725466623e-09	-2.590639267724301
Progenitor_2.100UP_100DOWN	0.08543355411254758	0.09395109886871453	0.007652029494678479	1.0996978862069369	0.08956702754748945	0.26720279131609054	-5.815518174985436e-09	4.827425567251463e-09	-1.204683136791802
Progenitor_3.100UP_100DOWN	0.0972146523855512	0.10400519133892612	0.007760517682776471	1.0698509822001296	0.07982868314951563	0.382120252120033	-7.185694052525999e-09	4.306800365274931e-09	-1.6684530145541794
Progenitor_4.100UP_100DOWN	0.07884876078628333	0.08956596493277666	0.007115565935515893	1.1359210219618026	0.09024321834051867	0.1309539786717321	-3.2265684776455845e-09	4.700367909962955e-09	-0.6864501969742649
Progenitor_5.100UP_100DOWN	0.08020554392191183	0.09823451731275996	0.00806143672841594	1.2247846284591144	0.10050971958078808	0.026766212592896084	2.149911422441326e-09	5.203711730869963e-09	0.413149600445277
Progenitor_6.100UP_100DOWN	0.0978333240230633	0.1152702428420533	0.008485263323053648	1.178230873714149	0.08673183097666523	0.03887072286199668	-1.7904429465959894e-09	4.845736557831052e-09	-0.36948829661457916
Progenitor_7.100UP_100DOWN	0.10861042290601543	0.11792781196149107	0.008065809700270328	1.0857872458846636	0.07426368008206696	0.2504844501484595	-5.408686045801626e-09	4.037876255481032e-09	-1.3394878157694532
Progenitor_8.100UP_100DOWN	0.10621676086814662	0.1126310747306061	0.007831793294843282	1.0603889048209818	0.07373406259832539	0.41434735147516477	-8.579021246541971e-09	4.135046739169311e-09	-2.0747096194287296
Progenitor_9.100UP_100DOWN	0.0775599174590042	0.10311438519710933	0.0087394214993736	1.329480336948688	0.11267961320346932	0.0037049223343755037	7.840441112239015e-09	5.888746134684796e-09	1.3314279360862085
